Date,Open,High,Low,Close,BuyWeightingRule,SellWeightingRule,P2L_Ratio,P2L_RatioPositive,P2L_RatioNegative,P2L_RatioNeutral,RangeVariance
2017-02-07,-0.093125,0.791138,-0.213414,0.324928,4.000000,0.000000,10.885557,10.885557,0.000000,0.000000,4.954331
2017-02-08,-0.021084,0.351172,-0.584962,-0.050893,4.000000,0.000000,10.781162,10.781162,0.000000,0.000000,4.399546
2017-02-09,0.350414,0.972642,0.041002,0.849803,3.000000,0.000000,10.533256,10.533256,0.000000,0.000000,3.605919
2017-02-10,0.486529,0.598486,0.019774,0.210063,3.000000,0.000000,10.479820,10.479820,0.000000,0.000000,3.306705
2017-02-13,0.264236,1.241264,0.152818,0.915355,2.000000,0.000000,2.158735,2.158735,0.000000,0.000000,3.219984
2017-02-14,-0.066878,0.120376,-0.195524,-0.023554,2.000000,0.000000,1.612979,1.612979,0.000000,0.000000,3.266303
2017-02-15,0.550271,0.669328,-0.407668,0.194222,2.000000,0.000000,2.384760,2.384760,0.000000,0.000000,3.264329
2017-02-16,-0.130012,0.180757,-0.570452,-0.319293,3.000000,0.000000,10.509305,10.509305,0.000000,0.000000,3.905744
2017-02-17,0.020349,0.158596,-0.554905,-0.001927,3.000000,0.000000,3.315104,3.315104,0.000000,0.000000,3.686819
2017-02-20,0.663071,0.746073,0.423463,0.626763,2.000000,0.000000,10.257519,10.257519,0.000000,0.000000,3.708046
2017-02-21,-0.080965,1.342041,-0.244477,1.173490,0.000000,0.000000,-0.351571,0.000000,0.351571,1.000000,3.662969
2017-02-22,0.200527,0.574154,-0.013273,0.280666,0.000000,0.000000,-0.091706,0.000000,0.091706,1.000000,3.696291
2017-02-23,-0.040828,0.156729,-0.655280,-0.457459,0.000000,0.000000,3.567514,3.567514,0.000000,0.000000,3.713581
2017-02-24,-0.224947,-0.110181,-1.883467,-1.201178,2.000000,0.000000,3.159950,3.159950,0.000000,0.000000,3.154678
2017-02-27,0.468946,0.492178,-0.099844,0.161543,2.000000,0.000000,10.237188,10.237188,0.000000,0.000000,3.181805
2017-02-28,0.223777,0.282518,-0.383408,0.107584,2.000000,0.000000,1.198670,1.198670,0.000000,0.000000,2.633133
2017-03-01,0.721739,2.145065,0.711082,2.083928,0.000000,0.000000,-0.281447,0.000000,0.281447,1.000000,3.206675
2017-03-02,-0.130681,0.139841,-0.229658,-0.069198,0.000000,0.000000,0.450692,0.450692,0.000000,1.000000,3.458093
2017-03-03,-0.559801,-0.012380,-0.584002,-0.293139,1.000000,0.000000,1.327456,1.327456,0.000000,0.000000,3.959595
2017-03-06,-0.661501,-0.267507,-0.991913,-0.646585,3.000000,0.000000,1.406465,1.406465,0.000000,0.000000,4.500859
2017-03-07,0.051928,0.295226,-0.223532,0.074987,3.000000,0.000000,1.838801,1.838801,0.000000,0.000000,4.550115
2017-03-08,-0.422721,0.499505,-0.428101,0.011427,3.000000,0.000000,1.875518,1.875518,0.000000,0.000000,4.566316
2017-03-09,-0.429260,0.562457,-0.485412,0.108590,3.000000,0.000000,1.051633,1.051633,0.000000,0.000000,4.572771
2017-03-10,0.381402,0.843660,-0.395570,-0.144699,3.000000,0.000000,1.373645,1.373645,0.000000,0.000000,4.560557
2017-03-13,-0.083235,0.425420,-0.140542,0.266700,2.000000,0.000000,1.280975,1.280975,0.000000,0.000000,4.607119
2017-03-14,-0.026238,0.124048,-0.581736,-0.012095,2.000000,0.000000,0.925940,0.925940,0.000000,0.000000,4.641026
2017-03-15,0.117809,0.386884,-0.115982,0.213162,2.000000,0.000000,-0.057336,0.000000,0.057336,1.000000,4.693656
2017-03-16,1.279920,1.438309,0.355236,0.719394,1.000000,0.000000,0.524085,0.524085,0.000000,1.000000,4.664771
2017-03-17,-0.427422,0.337746,-0.631415,0.117319,1.000000,0.000000,0.400330,0.400330,0.000000,1.000000,4.675550
2017-03-20,-0.436883,-0.127146,-0.609641,-0.416325,1.000000,0.000000,0.699075,0.699075,0.000000,0.000000,4.717838
2017-03-21,0.298452,0.578280,-1.134760,-0.899741,3.000000,0.000000,10.719638,10.719638,0.000000,0.000000,4.666312
2017-03-22,-0.884968,-0.269127,-1.083670,-0.561981,4.000000,0.000000,10.615065,10.615065,0.000000,0.000000,4.254593
2017-03-23,0.095034,1.315662,-0.070148,1.278043,3.000000,0.000000,1.231662,1.231662,0.000000,0.000000,4.769203
2017-03-24,-0.065137,0.436843,-0.298235,0.249869,2.000000,0.000000,10.842733,10.842733,0.000000,0.000000,5.041572
2017-03-27,-1.041146,-0.663245,-1.447180,-0.665972,4.000000,0.000000,1.396443,1.396443,0.000000,0.000000,4.814284
2017-03-28,0.623174,1.521446,0.459285,1.434454,1.000000,0.000000,0.130523,0.130523,0.000000,1.000000,4.772524
2017-03-29,0.468428,0.850706,0.316823,0.540443,1.000000,0.000000,-0.046961,0.000000,0.046961,1.000000,4.797573
2017-03-30,0.176382,0.553657,-0.026599,0.534254,0.000000,0.000000,-0.244401,0.000000,0.244401,1.000000,5.066238
2017-03-31,-0.147187,0.563222,-0.260112,0.559062,0.000000,0.000000,-0.703238,0.000000,0.703238,0.000000,5.281269
2017-04-03,0.550701,0.617236,-0.550500,-0.547943,1.000000,0.000000,0.066346,0.066346,0.000000,1.000000,6.310486
2017-04-04,-0.014501,0.309332,-0.311686,0.246247,0.000000,0.000000,0.184981,0.184981,0.000000,1.000000,7.000268
2017-04-05,-0.022490,0.106421,-0.692076,-0.639111,1.000000,0.000000,1.171936,1.171936,0.000000,0.000000,7.431279
2017-04-06,-0.686476,0.244185,-0.963631,0.130600,1.000000,0.000000,1.002774,1.002774,0.000000,0.000000,7.605226
2017-04-07,-0.563799,-0.058301,-0.859092,-0.058301,1.000000,0.000000,0.689340,0.689340,0.000000,1.000000,7.639409
2017-04-10,0.193264,0.216923,-0.466845,-0.243961,2.000000,0.000000,1.458293,1.458293,0.000000,0.000000,7.697247
2017-04-11,-0.484328,0.198113,-1.426763,-0.579554,3.000000,0.000000,1.082356,1.082356,0.000000,0.000000,7.610725
2017-04-12,0.326575,0.948352,-0.148837,0.140777,3.000000,0.000000,1.428268,1.428268,0.000000,0.000000,8.041185
2017-04-13,-0.163217,-0.066697,-0.617045,-0.435441,4.000000,0.000000,1.860462,1.860462,0.000000,0.000000,8.193845
2017-04-18,0.245809,0.493917,-1.036980,-1.002801,4.000000,0.000000,2.678707,2.678707,0.000000,0.000000,8.111321
2017-04-19,0.126835,0.371363,0.013252,0.149420,4.000000,0.000000,11.323023,11.323023,0.000000,0.000000,8.216729
2017-04-20,-0.465476,0.329070,-0.720280,0.104561,4.000000,0.000000,11.239678,11.239678,0.000000,0.000000,7.600711
2017-04-21,0.053280,0.624627,-0.177603,0.207364,4.000000,0.000000,10.797308,10.797308,0.000000,0.000000,5.067439
2017-04-24,2.146948,3.528847,2.084706,3.518465,3.000000,0.000000,2.328809,2.328809,0.000000,0.000000,3.719197
2017-04-25,0.024979,0.244739,-0.139114,0.105711,3.000000,0.000000,2.142134,2.142134,0.000000,0.000000,3.765825
2017-04-26,-0.004961,0.176822,-0.226607,0.052907,3.000000,0.000000,2.990714,2.990714,0.000000,0.000000,3.812580
2017-04-27,-0.317430,0.053055,-0.443468,-0.280835,3.000000,0.000000,10.507422,10.507422,0.000000,0.000000,3.854411
2017-04-28,-0.255222,0.180528,-0.292569,-0.056959,3.000000,0.000000,10.391669,10.391669,0.000000,0.000000,3.721648
2017-05-02,0.394777,0.714012,-0.043918,0.682103,3.000000,0.000000,10.281032,10.281032,0.000000,0.000000,3.336633
2017-05-03,-0.054838,0.241022,-0.297252,0.197369,2.000000,0.000000,10.068876,10.068876,0.000000,0.000000,3.258502
2017-05-04,0.239530,1.190543,0.117394,1.186197,1.000000,0.000000,1.360247,1.360247,0.000000,0.000000,3.251006
2017-05-05,-0.444154,0.679649,-0.537260,0.662672,0.000000,0.000000,-0.788066,0.000000,0.788066,0.000000,3.579970
2017-05-08,0.394757,0.428543,-0.542811,-0.212038,0.000000,0.000000,-0.980433,0.000000,0.980433,0.000000,3.584077
2017-05-09,0.368566,0.855834,0.090815,0.526644,0.000000,0.000000,-1.068163,0.000000,1.068163,0.000000,3.597183
2017-05-10,-0.196889,0.263425,-0.326841,0.081488,0.000000,0.000000,-0.905053,0.000000,0.905053,0.000000,3.629182
2017-05-11,0.092602,0.147666,-0.909459,-0.444344,0.000000,0.000000,-1.052202,0.000000,1.052202,0.000000,3.626945
2017-05-12,0.179878,0.606399,0.033591,0.600432,0.000000,1.000000,-3.801696,0.000000,3.801696,0.000000,3.659191
2017-05-15,0.547318,0.631398,-0.417531,0.373757,0.000000,10.000000,-10.032272,0.000000,10.032272,0.000000,3.661542
2017-05-16,-0.197347,0.353092,-0.316379,-0.025597,0.000000,0.000000,0.457729,0.457729,0.000000,1.000000,4.093950
2017-05-17,-1.037709,-0.175326,-2.157509,-1.718611,2.000000,0.000000,10.104016,10.104016,0.000000,0.000000,4.008886
2017-05-18,-0.221272,0.025032,-1.338411,-0.392574,3.000000,0.000000,1.615791,1.615791,0.000000,0.000000,3.616409
2017-05-19,0.214236,0.659752,0.064156,0.468451,2.000000,0.000000,1.476353,1.476353,0.000000,0.000000,3.643194
2017-05-22,0.251088,0.301633,-0.646186,-0.183740,3.000000,0.000000,2.289028,2.289028,0.000000,0.000000,3.931769
2017-05-23,-0.244093,0.938516,-0.290973,0.441979,2.000000,0.000000,1.474872,1.474872,0.000000,0.000000,3.929520
2017-05-24,-0.309048,0.032278,-0.460784,-0.181241,2.000000,0.000000,1.603042,1.603042,0.000000,0.000000,3.976250
2017-05-25,0.534693,0.574770,-1.039606,-0.221876,3.000000,0.000000,10.339950,10.339950,0.000000,0.000000,3.940789
2017-05-26,-0.177869,-0.105057,-0.946995,-0.200676,3.000000,0.000000,3.578723,3.578723,0.000000,0.000000,3.598668
2017-05-29,-0.136934,0.319214,-0.241527,0.273979,3.000000,0.000000,10.311881,10.311881,0.000000,0.000000,3.634061
2017-05-30,-0.461116,0.195660,-0.630732,-0.309290,3.000000,0.000000,2.041229,2.041229,0.000000,0.000000,3.939666
2017-05-31,0.136395,1.088516,-0.156500,0.161428,1.000000,0.000000,1.277297,1.277297,0.000000,0.000000,5.255633
2017-06-01,0.086743,0.634431,0.065641,0.505803,0.000000,0.000000,-0.942418,0.000000,0.942418,0.000000,6.034753
2017-06-02,0.680954,2.076187,0.678819,1.535453,0.000000,0.000000,-0.838019,0.000000,0.838019,0.000000,5.911959
2017-06-06,-0.519032,-0.329637,-1.365784,-1.265370,0.000000,0.000000,-0.208176,0.000000,0.208176,1.000000,5.872041
2017-06-07,-0.284904,0.532000,-0.468697,-0.166592,0.000000,0.000000,-0.506335,0.000000,0.506335,1.000000,5.874026
2017-06-08,0.151129,0.639081,0.115064,0.386911,0.000000,0.000000,-0.723142,0.000000,0.723142,0.000000,5.941832
2017-06-09,-0.019310,1.012200,-0.019310,0.962173,0.000000,0.000000,-0.779258,0.000000,0.779258,0.000000,5.938930
2017-06-12,-0.500161,-0.298209,-1.349881,-1.132472,0.000000,0.000000,-0.967573,0.000000,0.967573,0.000000,5.892218
2017-06-13,0.444068,0.903888,0.338436,0.674707,0.000000,0.000000,-1.658453,0.000000,1.658453,0.000000,5.900899
2017-06-14,0.289373,1.358110,0.206249,0.356243,0.000000,0.000000,-0.761558,0.000000,0.761558,0.000000,5.848128
2017-06-15,-0.035625,-0.013055,-1.631782,-1.006500,0.000000,0.000000,-0.902338,0.000000,0.902338,0.000000,5.766935
2017-06-16,0.494374,0.642939,0.143830,0.555265,0.000000,1.000000,-2.628449,0.000000,2.628449,0.000000,5.808698
2017-06-19,0.850943,1.400910,0.702378,1.191810,0.000000,10.000000,-10.805284,0.000000,10.805284,0.000000,5.755238
2017-06-20,0.422549,0.538753,-0.638607,-0.638346,0.000000,1.000000,-3.101222,0.000000,3.101222,0.000000,4.733681
2017-06-21,-0.193796,-0.089440,-0.912500,-0.349565,0.000000,1.000000,-2.527338,0.000000,2.527338,0.000000,4.738024
2017-06-22,-0.132013,0.268770,-0.482112,0.167054,0.000000,0.000000,-1.960443,0.000000,1.960443,0.000000,4.756961
2017-06-23,-0.309798,-0.058299,-1.002556,-0.520968,0.000000,10.000000,-10.692410,0.000000,10.692410,0.000000,5.888043
2017-06-26,0.431129,0.921533,0.165175,0.319591,0.000000,10.000000,-10.773661,0.000000,10.773661,0.000000,5.517368
2017-06-27,-0.350875,-0.162713,-1.043422,-0.827333,0.000000,0.000000,-1.971721,0.000000,1.971721,0.000000,5.303074
2017-06-28,-0.688948,0.002114,-1.087909,-0.192591,0.000000,0.000000,-1.776503,0.000000,1.776503,0.000000,5.280471
2017-06-29,0.450497,0.612851,-1.879023,-1.728931,0.000000,0.000000,0.261190,0.261190,0.000000,1.000000,4.622445
2017-06-30,0.060406,0.316221,-0.706522,-0.662032,1.000000,0.000000,-0.198131,0.000000,0.198131,1.000000,4.976542
2017-07-03,0.527800,1.194410,0.486230,1.113035,0.000000,0.000000,-0.376106,0.000000,0.376106,1.000000,4.948581
2017-07-04,-0.470059,0.049512,-0.485598,-0.290823,0.000000,0.000000,-0.434859,0.000000,0.434859,1.000000,5.034121
2017-07-05,-0.036168,0.457423,-0.233265,0.126825,0.000000,0.000000,-0.234366,0.000000,0.234366,1.000000,5.056743
2017-07-06,0.153372,0.272727,-1.010575,-0.533301,1.000000,0.000000,0.050801,0.050801,0.000000,1.000000,5.005888
2017-07-07,-0.038106,0.055956,-0.311347,0.055956,0.000000,0.000000,-0.587145,0.000000,0.587145,1.000000,5.064872
2017-07-10,0.586662,0.725022,0.134748,0.440227,0.000000,0.000000,-0.704246,0.000000,0.704246,0.000000,5.083484
2017-07-11,0.257441,0.711375,-0.214117,-0.067891,0.000000,0.000000,-0.893974,0.000000,0.893974,0.000000,5.077868
2017-07-12,0.245281,1.577705,0.232659,1.416249,0.000000,10.000000,-10.768852,0.000000,10.768852,0.000000,4.994492
2017-07-13,-0.097462,0.390933,-0.102240,0.115465,0.000000,10.000000,-10.833151,0.000000,10.833151,0.000000,5.763986
2017-07-14,0.010279,0.160992,-0.498243,-0.074817,0.000000,10.000000,-11.018308,0.000000,11.018308,0.000000,6.254245
2017-07-17,0.163757,0.193572,-0.703862,-0.353356,0.000000,10.000000,-10.798215,0.000000,10.798215,0.000000,5.557270
2017-07-18,-0.357289,-0.110515,-1.565391,-1.211589,0.000000,1.000000,-3.887209,0.000000,3.887209,0.000000,5.474372
2017-07-19,0.296783,0.352802,-0.092334,0.170650,0.000000,10.000000,-10.780944,0.000000,10.780944,0.000000,5.531588
2017-07-20,0.476920,0.937811,-0.454660,-0.036457,0.000000,10.000000,-10.454794,0.000000,10.454794,0.000000,4.516979
2017-07-21,-0.160946,0.120942,-1.837854,-1.485354,0.000000,0.000000,-1.080860,0.000000,1.080860,0.000000,3.376391
2017-07-24,-0.082230,-0.030288,-0.705412,-0.223814,0.000000,0.000000,-1.774664,0.000000,1.774664,0.000000,3.388917
2017-07-25,0.141039,0.675118,0.015942,0.403087,0.000000,1.000000,-3.690021,0.000000,3.690021,0.000000,3.404323
2017-07-26,-0.029728,0.568799,-0.063532,0.302492,0.000000,0.000000,-1.402090,0.000000,1.402090,0.000000,3.381432
2017-07-27,-0.601685,-0.089907,-1.035344,-0.746449,0.000000,0.000000,-0.227342,0.000000,0.227342,1.000000,3.375468
2017-07-28,-0.491880,-0.229240,-0.920102,-0.400086,0.000000,0.000000,-0.157022,0.000000,0.157022,1.000000,3.378512
2017-07-31,-0.175086,0.393673,-0.540394,-0.367626,1.000000,0.000000,-0.163734,0.000000,0.163734,1.000000,3.381803
2017-08-01,0.231714,1.439471,-0.204749,1.040066,0.000000,0.000000,-1.584273,0.000000,1.584273,0.000000,3.878975
2017-08-02,0.143730,0.183115,-0.754934,-0.539147,0.000000,0.000000,-0.100084,0.000000,0.100084,1.000000,3.878314
2017-08-03,-0.405634,0.024945,-0.658591,-0.214017,0.000000,0.000000,-0.302995,0.000000,0.302995,1.000000,3.900974
2017-08-04,-0.125491,1.262174,-0.234380,1.079099,0.000000,10.000000,-10.334377,0.000000,10.334377,0.000000,3.850452
2017-08-07,0.060162,0.287139,-0.539697,-0.304163,0.000000,0.000000,-2.071912,0.000000,2.071912,0.000000,3.807714
2017-08-08,-0.129273,0.541188,-0.539555,0.259294,0.000000,0.000000,-0.683701,0.000000,0.683701,1.000000,3.557544
2017-08-09,-0.753836,-0.483169,-1.437068,-1.033644,0.000000,0.000000,0.279522,0.279522,0.000000,1.000000,3.516854
2017-08-10,0.033825,0.035480,-1.155796,-1.007459,2.000000,0.000000,10.393799,10.393799,0.000000,0.000000,3.995143
2017-08-11,-0.376348,0.232734,-0.566876,-0.001716,2.000000,0.000000,0.170554,0.170554,0.000000,1.000000,4.002817
2017-08-14,0.600321,1.264428,0.578222,1.053124,1.000000,0.000000,-0.156841,0.000000,0.156841,1.000000,4.912939
2017-08-15,0.314718,0.506697,-0.060131,0.086879,1.000000,0.000000,-0.073201,0.000000,0.073201,1.000000,5.566136
2017-08-16,0.519078,0.884533,0.453717,0.617523,0.000000,0.000000,0.172791,0.172791,0.000000,1.000000,5.628795
2017-08-17,-0.199395,0.191560,-0.582157,-0.441791,1.000000,0.000000,1.102019,1.102019,0.000000,0.000000,5.645251
2017-08-18,-0.773659,-0.196376,-0.949906,-0.296223,1.000000,0.000000,1.389335,1.389335,0.000000,0.000000,5.645936
2017-08-21,-0.452374,-0.118743,-1.091484,-0.754584,2.000000,0.000000,0.821306,0.821306,0.000000,0.000000,6.012879
2017-08-22,0.634074,1.247896,0.429964,1.207604,1.000000,0.000000,0.436896,0.436896,0.000000,1.000000,5.969553
2017-08-23,-0.015429,0.296829,-0.538355,-0.402599,1.000000,0.000000,0.496076,0.496076,0.000000,1.000000,5.979689
2017-08-24,0.162654,0.598063,-0.035384,0.048546,1.000000,0.000000,0.695741,0.695741,0.000000,0.000000,6.080085
2017-08-25,0.103202,0.509389,-0.358821,-0.095698,1.000000,0.000000,1.323779,1.323779,0.000000,0.000000,6.291283
2017-08-28,-0.464303,0.041559,-0.770095,-0.330630,2.000000,0.000000,11.069782,11.069782,0.000000,0.000000,6.306024
2017-08-29,-0.675473,-0.666694,-1.862440,-1.298946,4.000000,0.000000,10.975011,10.975011,0.000000,0.000000,5.215718
2017-08-30,0.595087,0.701224,0.322990,0.417969,4.000000,0.000000,3.608839,3.608839,0.000000,0.000000,5.194151
2017-08-31,0.702628,0.826772,0.231844,0.390209,4.000000,0.000000,2.625485,2.625485,0.000000,0.000000,5.261561
2017-09-01,0.339084,1.013202,0.220538,0.649570,4.000000,0.000000,11.116856,11.116856,0.000000,0.000000,6.211918
2017-09-04,-0.684445,-0.031868,-0.694010,-0.304623,4.000000,0.000000,2.841440,2.841440,0.000000,0.000000,6.706200
2017-09-05,0.177242,0.825042,-0.014893,0.164184,4.000000,0.000000,11.356797,11.356797,0.000000,0.000000,7.313840
2017-09-06,-0.395341,1.045779,-0.433956,0.693092,4.000000,0.000000,3.446271,3.446271,0.000000,0.000000,5.813273
2017-09-07,0.534379,1.144464,0.391340,0.630277,4.000000,0.000000,11.165741,11.165741,0.000000,0.000000,5.928788
2017-09-08,-0.271061,0.194462,-0.399346,0.057221,4.000000,0.000000,10.966162,10.966162,0.000000,0.000000,4.914633
2017-09-11,0.604449,1.385940,0.602973,1.335042,4.000000,0.000000,2.660915,2.660915,0.000000,0.000000,4.018887
2017-09-12,0.406128,0.644123,0.290587,0.385348,3.000000,0.000000,10.760018,10.760018,0.000000,0.000000,4.046749
2017-09-13,-0.281580,0.325662,-0.281580,0.228318,3.000000,0.000000,10.712939,10.712939,0.000000,0.000000,4.041513
2017-09-14,-0.238356,-0.011413,-0.437217,-0.106188,4.000000,0.000000,10.744116,10.744116,0.000000,0.000000,4.307361
2017-09-15,-0.125602,0.173959,-0.278923,-0.180128,4.000000,0.000000,2.669057,2.669057,0.000000,0.000000,4.263206
2017-09-18,0.634990,0.804993,0.155143,0.344767,3.000000,0.000000,4.115962,4.115962,0.000000,0.000000,4.282131
2017-09-19,-0.026351,0.061258,-0.283233,0.021591,4.000000,0.000000,10.766820,10.766820,0.000000,0.000000,4.827286
2017-09-20,-0.099525,0.288041,-0.398921,0.067569,4.000000,0.000000,2.412509,2.412509,0.000000,0.000000,4.579589
2017-09-21,0.304747,0.484452,0.119649,0.286898,4.000000,0.000000,3.406463,3.406463,0.000000,0.000000,4.631500
2017-09-22,-0.287578,0.440591,-0.295725,-0.072729,4.000000,0.000000,3.416094,3.416094,0.000000,0.000000,4.662892
2017-09-25,-0.183470,0.393109,-0.265644,0.023754,4.000000,0.000000,10.723542,10.723542,0.000000,0.000000,4.701829
2017-09-26,-0.394479,0.370737,-0.453281,0.109686,4.000000,0.000000,10.547457,10.547457,0.000000,0.000000,4.090208
2017-09-27,0.268136,0.851115,0.216525,0.555526,4.000000,0.000000,10.418045,10.418045,0.000000,0.000000,4.197652
2017-09-28,0.274607,0.564288,0.094838,0.519732,4.000000,0.000000,10.741654,10.741654,0.000000,0.000000,4.670282
2017-09-29,0.234902,1.375002,0.196265,1.375002,3.000000,0.000000,10.500385,10.500385,0.000000,0.000000,3.591216
2017-10-02,0.418361,0.825222,0.231826,0.825222,4.000000,0.000000,10.638377,10.638377,0.000000,0.000000,5.301080
2017-10-04,0.604693,0.835836,-0.101091,0.770860,4.000000,0.000000,4.187493,4.187493,0.000000,0.000000,5.190171
2017-10-05,-0.253629,-0.013955,-0.460874,-0.030796,4.000000,0.000000,2.952528,2.952528,0.000000,0.000000,5.409648
2017-10-06,0.149812,0.338110,-0.356939,-0.160684,4.000000,0.000000,2.974822,2.974822,0.000000,0.000000,5.466981
2017-10-09,0.268456,0.548493,-0.166985,0.275734,4.000000,0.000000,10.856833,10.856833,0.000000,0.000000,5.714169
2017-10-10,-0.242202,0.058803,-0.974578,-0.394221,4.000000,0.000000,10.835877,10.835877,0.000000,0.000000,5.731835
2017-10-11,0.238243,0.402320,-0.356834,0.318489,4.000000,0.000000,3.630871,3.630871,0.000000,0.000000,5.792440
2017-10-12,0.099366,0.477392,-0.386155,0.184110,4.000000,0.000000,2.707809,2.707809,0.000000,0.000000,5.846190
2017-10-13,0.181304,0.800902,-0.275740,0.133563,4.000000,0.000000,1.992046,1.992046,0.000000,0.000000,5.882747
2017-10-16,0.382054,0.521995,0.128457,0.178578,4.000000,0.000000,2.646018,2.646018,0.000000,0.000000,5.962486
2017-10-17,-0.121186,0.473617,-0.560430,-0.133215,3.000000,0.000000,1.464594,1.464594,0.000000,0.000000,6.627307
2017-10-18,0.261147,1.467646,0.130430,0.706157,2.000000,0.000000,1.946594,1.946594,0.000000,0.000000,6.630621
2017-10-19,-0.095402,-0.005797,-1.857874,-0.748105,3.000000,0.000000,1.479742,1.479742,0.000000,0.000000,6.592890
2017-10-20,0.920762,0.999533,-0.458196,0.016062,3.000000,0.000000,1.646693,1.646693,0.000000,0.000000,6.587301
2017-10-23,0.312973,1.049782,-0.239877,0.159367,3.000000,0.000000,1.687406,1.687406,0.000000,0.000000,6.596156
2017-10-24,-0.060032,0.703726,-0.264812,0.134696,3.000000,0.000000,2.108060,2.108060,0.000000,0.000000,6.635513
2017-10-25,-0.192489,0.473449,-1.069728,-0.780140,4.000000,0.000000,2.472133,2.472133,0.000000,0.000000,6.614631
2017-10-26,0.024385,2.309131,-0.151898,2.171842,1.000000,0.000000,-0.051991,0.000000,0.051991,1.000000,6.486277
2017-10-27,0.619110,1.345271,0.619110,0.979285,0.000000,0.000000,-0.307532,0.000000,0.307532,1.000000,6.472312
2017-10-30,0.125925,0.462191,-0.035916,0.146942,0.000000,0.000000,-1.364453,0.000000,1.364453,0.000000,6.552319
2017-11-01,1.238533,2.842242,1.226016,2.588982,0.000000,1.000000,-2.992893,0.000000,2.992893,0.000000,6.360931
2017-11-02,-0.188806,-0.051667,-0.662309,-0.273150,0.000000,10.000000,-10.857904,0.000000,10.857904,0.000000,6.417479
2017-11-03,0.387472,0.697439,-0.116566,0.412832,0.000000,10.000000,-10.852985,0.000000,10.852985,0.000000,6.814728
2017-11-06,-0.213072,0.025977,-0.407724,-0.110373,0.000000,10.000000,-10.841385,0.000000,10.841385,0.000000,6.900722
2017-11-07,0.510435,0.589081,-1.026676,-0.928929,0.000000,10.000000,-10.710673,0.000000,10.710673,0.000000,5.821876
2017-11-08,0.262166,0.419497,-0.353819,0.032632,0.000000,10.000000,-10.547834,0.000000,10.547834,0.000000,5.685295
2017-11-09,-0.032848,0.186363,-1.967123,-1.897440,0.000000,10.000000,-10.205179,0.000000,10.205179,0.000000,3.817636
2017-11-10,0.220822,0.319399,-0.658187,-0.511350,0.000000,0.000000,-0.707508,0.000000,0.707508,0.000000,4.043324
2017-11-13,0.203979,0.319137,-1.459754,-0.464213,0.000000,0.000000,-0.561470,0.000000,0.561470,1.000000,3.971203
2017-11-14,0.223168,0.542647,-0.621471,-0.342572,0.000000,0.000000,2.292499,2.292499,0.000000,0.000000,3.948895
2017-11-15,-0.561183,-0.297852,-1.479685,-0.455307,1.000000,0.000000,-0.030191,0.000000,0.030191,1.000000,3.894272
2017-11-16,0.383463,0.763183,0.252738,0.565774,0.000000,0.000000,-0.060031,0.000000,0.060031,1.000000,3.904898
2017-11-17,0.036239,0.343002,-0.504817,-0.431692,1.000000,0.000000,1.504066,1.504066,0.000000,0.000000,3.908633
2017-11-20,-0.481586,0.722839,-0.534390,0.513276,1.000000,0.000000,0.123516,0.123516,0.000000,1.000000,4.692986
2017-11-21,-0.120169,1.149339,-0.243786,0.832326,0.000000,0.000000,-0.184982,0.000000,0.184982,1.000000,4.695574
2017-11-22,0.028018,0.179097,-1.162966,-1.118446,1.000000,0.000000,1.867030,1.867030,0.000000,0.000000,4.637608
2017-11-23,-0.522895,0.248769,-0.686158,-0.047431,1.000000,0.000000,0.765619,0.765619,0.000000,0.000000,4.626320
2017-11-24,0.110397,1.122864,-0.198158,0.378247,1.000000,0.000000,0.642270,0.642270,0.000000,1.000000,4.574426
2017-11-27,-0.169562,0.425158,-0.517280,-0.437782,1.000000,0.000000,0.952354,0.952354,0.000000,0.000000,4.564322
2017-11-28,0.062688,0.507873,-0.242572,0.425537,1.000000,0.000000,-0.241777,0.000000,0.241777,1.000000,4.573181
2017-11-29,0.700897,1.016417,-0.165091,0.017408,1.000000,0.000000,0.318542,0.318542,0.000000,1.000000,4.539274
2017-11-30,-0.009421,0.831700,-0.272366,-0.272366,1.000000,0.000000,1.158758,1.158758,0.000000,0.000000,5.064825
2017-12-01,0.136208,0.272212,-1.444142,-1.097303,3.000000,0.000000,0.329664,0.329664,0.000000,1.000000,4.949211
2017-12-04,1.115554,1.612549,0.709999,1.240024,0.000000,0.000000,0.309635,0.309635,0.000000,1.000000,4.839261
2017-12-05,-0.010959,0.227031,-0.620707,-0.063425,0.000000,0.000000,1.859559,1.859559,0.000000,0.000000,4.830525
2017-12-06,-0.925468,-0.090581,-1.126043,-0.304327,1.000000,0.000000,0.657012,0.657012,0.000000,1.000000,5.338210
2017-12-07,0.175241,0.537724,-0.062880,0.295583,1.000000,0.000000,-0.329518,0.000000,0.329518,1.000000,5.503411
2017-12-08,0.630844,1.214715,0.568547,0.673532,0.000000,0.000000,-0.370957,0.000000,0.370957,1.000000,5.439796
2017-12-11,0.181632,0.249836,-0.263774,-0.193894,0.000000,0.000000,-0.063963,0.000000,0.063963,1.000000,5.479589
2017-12-12,0.050644,0.392759,-0.285793,0.390802,0.000000,0.000000,-0.274983,0.000000,0.274983,1.000000,5.497404
2017-12-13,-0.237641,0.030816,-0.428503,-0.392941,0.000000,0.000000,0.272471,0.272471,0.000000,1.000000,5.547646
